scenario_id,obstacle_id,k,dx,dy
10,0,11,-1.1840728042614852,0.2595399358974646
10,0,12,1.2613333605056491,-1.5251520985582947
10,0,13,0.9069106444052901,-2.134636832080344
10,0,14,2.5518549486308038,-2.2664432606828684
10,0,15,1.3303730790338169,0.6619731928752031
10,0,16,-2.138193716056994,0.032057262572732066
10,0,17,1.5881087496166058,-1.1461396343272456
10,0,18,-0.7354493767531055,-2.715427561288572
10,0,19,0.7747211441561223,0.5698490291112296
10,0,20,0.3293439438546331,1.591088601926069
11,0,0,-0.7025523737463025,-0.6109175716434991
11,0,1,1.342751579207162,2.7445773585971747
11,0,2,0.06462381308824469,0.06358816981687906
11,0,3,2.40275497924498,1.4146643991580898
11,0,4,-0.08781111608457258,0.752669996654703
11,0,5,-2.367988787948656,0.27244658136603955
11,0,6,1.1122186138241323,-0.019160266559239723
11,0,7,-2.209025091341079,1.3613672271691974
11,0,8,2.0019734724446456,-0.1882062117531539
11,0,9,0.2499933762847066,-0.05744436172161916
11,0,10,1.0375080534656744,-1.282909165459524
11,0,11,-1.415452768632137,-1.7592343406933981
11,0,12,0.7185402073985309,-2.705776089809939
11,0,13,1.0120954038796623,-0.4166954846546403
11,0,14,-0.6315930313400286,-1.4862813663309986
11,0,15,2.4638680499335215,-0.24857155235193845
11,0,16,-1.5567850120130169,0.6677185415412948
11,0,17,1.395850530138967,-0.41439353909507876
11,0,18,-2.7396073653468638,-2.583351400327526
11,0,19,-0.3275124089757069,-0.717743784529301
11,0,20,3.2921149476155547,1.7149522997963396
12,0,0,-0.7664979945021719,0.98237495320585
12,0,1,1.4291099322106413,1.5724221376691847
12,0,2,0.5938646687816265,0.1704889224439397
12,0,3,1.1904204241416585,1.598095989440322
12,0,4,0.965587741828967,2.1510384516210213
12,0,5,-3.0435568206000148,0.5079523994187047
12,0,6,2.9048851196655288,-0.8185827535841116
12,0,7,-0.7429559412341228,0.7693997026312807
12,0,8,-0.2034674085214059,-0.13436601824962716
12,0,9,-0.6019483167043925,0.6402432951658816
12,0,10,0.11594261883741229,-0.8360942257234303
12,0,11,-0.2618059712197877,0.3210927928594081
12,0,12,1.366148879363053,-2.359934804534198
12,0,13,0.6645511543647442,0.33046191655006235
12,0,14,1.108855022110065,-1.5085874416563607
12,0,15,1.294298693749102,1.5862034204362492
12,0,16,-2.185990907758134,0.7350219932508911
12,0,17,0.5314840767325465,0.7260685612282914
12,0,18,-2.0020811350418244,-3.8470988812440456
12,0,19,0.23135050193859946,-1.6235425515628041
12,0,20,1.4925395722633565,0.21366182824042274
13,0,0,-1.3390363563497687,-0.6615210991103245
13,0,1,0.3156424496590841,1.5206845574340617
13,0,2,2.0448983737212347,1.2478409894993017
13,0,3,2.2281135829787195,1.4864832221665456
13,0,4,0.39672253426769344,1.102444370884885
13,0,5,-1.9062013140268486,2.249445221574211
13,0,6,0.3396245305686042,-1.4174611993188155
13,0,7,-1.1271376686597387,3.1389613058895898
13,0,8,0.8062346612308471,-0.2968884685750537
13,0,9,0.8103405368577334,-0.3555051263906741
13,0,10,1.336775722246239,1.0095604426641942
13,0,11,0.5695607452749192,1.128271935489626
13,0,12,0.975501365924858,-0.17762788181405856
13,0,13,0.5681611927013283,-1.0592096867125813
13,0,14,3.252360141666344,-3.6915123053086023
13,0,15,3.4553154063933156,1.190796637843177
13,0,16,-1.7951449562453963,1.3307965935189048
13,0,17,2.1894732814737794,-0.6964839609275748
13,0,18,-2.853179473098506,-3.8502886761713864
13,0,19,-1.394887476211016,-1.1343439912511883
13,0,20,0.9504007020346193,-0.28787225405216366
14,0,0,-1.0673055366224338,0.08180701065383783
14,0,1,2.278165134087781,2.4299932263826256
14,0,2,0.2792201798573026,0.4851073282585975
14,0,3,2.231033949003482,0.8710235231521283
14,0,4,-0.8954407641626722,0.01141097947143943
14,0,5,-0.7767619437654156,0.23769932076262568
14,0,6,2.269754185800931,-0.5178449440498778
14,0,7,-3.1040255949384536,2.464985244473122
14,0,8,2.041490251763429,0.4687690562566365
14,0,9,-0.5847299076082072,-0.9488433456545714
14,0,10,-1.035923189694058,0.03364689498197655
14,0,11,-1.4407147394347226,0.37838900881636817
14,0,12,2.2268778440293047,-2.6645027595524904
14,0,13,1.6075292291310763,-1.71329605799372
14,0,14,1.346691128190417,-3.3958055448014233
14,0,15,3.640162450326996,3.405571490373608
14,0,16,-2.801797392057469,-0.40559284747359114
14,0,17,1.7163338034038174,-1.2105044850065054
14,0,18,-1.1407721864121911,-3.56632251525095
14,0,19,-0.5793497270092057,-1.1673874258513977
14,0,20,3.3270801646203596,3.1085652932381427
15,0,0,-2.3242619463235012,0.14013548712228954
15,0,1,1.7278712887206331,2.290936554740836
15,0,2,1.9440770023954757,0.7194444750822829
15,0,3,2.2728387609757914,2.3891933557297604
15,0,4,1.3820730667871173,2.7742457316879148
15,0,5,-1.2410093128514013,2.321217108510055
15,0,6,0.9083865087765285,0.9923586019510992
15,0,7,-1.39123251382048,-0.5758448055650395
15,0,8,0.38528888485500123,-3.706188118472452
15,0,9,-0.5589194665174366,0.4923261611437965
15,0,10,-0.6400962451820195,0.5010184094427058
15,0,11,1.1887534184724622,0.44393290518708395
15,0,12,0.0234267389775041,-3.4383294015218
15,0,13,2.38761716480031,1.0083024986283575
15,0,14,2.623216233610504,-0.0030427414098917393
15,0,15,1.4943341965602288,0.16773200687457335
15,0,16,-2.4171909613135036,-0.14470373968769135
15,0,17,2.5692558514521204,0.9623304630247472
15,0,18,-2.033084739991743,-4.4179030786857005
15,0,19,0.41599409081068406,-2.0751979145539248
15,0,20,-0.9914836585418664,1.2953864943485438
16,0,0,0.9276951437943212,0.21356886779531922
16,0,1,1.9263849051708275,0.5569301939949239
16,0,2,1.548621571953962,0.19749839726283
16,0,3,2.8491710334883544,0.8053214051907177
16,0,4,0.3630483251036695,4.693188520345856
16,0,5,-2.1119783517190966,1.9736168458586716
16,0,6,2.0780564627313263,-0.858366132826971
16,0,7,-2.2537956427978725,3.1407083133221163
16,0,8,0.7353025242357006,-0.9848336906138538
16,0,9,-0.9836371100156817,0.9094608637262958
16,0,10,0.27325815380299767,-0.6852434005573176
16,0,11,0.7001788528867873,0.12483477690900134
16,0,12,0.9514239967474053,-0.2777795423002857
16,0,13,-0.12410175897466155,-1.374329846559115
16,0,14,3.2536370483445762,-2.0789646602218506
16,0,15,0.49430503704512446,2.8432160070931136
16,0,16,-2.7382162784298067,0.6717843185663842
16,0,17,0.5212071498324742,0.15244981745544378
16,0,18,-2.0275669706319768,-4.3579961860728424
16,0,19,-1.4600371784871549,-1.7871020782817677
16,0,20,1.9570910631603013,1.9948608614860648
17,0,0,-2.418083019917862,1.0796860731864615
17,0,1,0.30874866297568604,-0.06723229136650692
17,0,2,-0.34407124885029683,-0.861041162690574
17,0,3,2.7928590034075835,1.1029968097086893
17,0,4,-0.008590304750977223,0.3485199816811718
17,0,5,-0.24374616896977735,-2.092310746698357
17,0,6,0.8553632451982601,0.033813543023138146
17,0,7,-1.1367690823130654,0.4375986742741534
17,0,8,-0.01379356368361425,-2.107810241225506
17,0,9,-1.2044377444492833,0.3762221051785197
17,0,10,-0.5595763937116512,-0.2750418765220897
17,0,11,-0.36602312581211893,0.20452360430298908
17,0,12,-0.4204524746812496,-0.37625795840274323
17,0,13,0.6320886155919389,-2.4364510818352634
17,0,14,4.642931240933608,-2.2613543252931945
17,0,15,0.9920272796892948,1.3682525805621621
17,0,16,-1.271134522753608,0.7964930519505303
17,0,17,-0.02987185834975427,-0.9766113739008604
17,0,18,-1.0780140999145205,-2.2204485341010116
17,0,19,-0.6395409589348469,-0.16702474950943574
17,0,20,0.7572809804796344,1.9341826460571674
18,0,0,-0.5759071646951502,-0.44418336731375246
18,0,1,1.8741596582047155,0.29813354513555856
18,0,2,0.8214983534200324,-0.5174602971618285
18,0,3,1.1294024988315057,2.129833577887214
18,0,4,0.4545991015993889,0.6660257726073213
18,0,5,-0.6000967482670886,0.012218687305773156
18,0,6,-0.24363214487641913,0.7020754532849969
18,0,7,-1.3908375671566968,0.2788708447901932
18,0,8,0.6185840822700726,-0.8130914279202609
18,0,9,0.18130034555237892,0.01991646039269173
18,0,10,0.5034128969394508,-0.37587236101971394
18,0,11,0.0004302250397378878,0.30075545320788677
18,0,12,-0.32437988440646426,-1.0450528919954964
18,0,13,1.393442303799527,-0.755815540285649
18,0,14,1.6005571265837082,-1.507057619367464
18,0,15,1.4639160010079542,0.5655893908754076
18,0,16,-1.1139542559682063,0.842062485790127
18,0,17,0.03526800812537518,-0.3912523215067594
18,0,18,-2.399198557878491,-1.4997009567740296
18,0,19,-0.9175371189965983,-0.8230910625479126
18,0,20,0.9760084363584933,0.5742786642804646
19,0,0,-2.7725387850153558,-0.02128777175416292
19,0,1,1.1275734787137788,2.0748617722625733
19,0,2,1.047388843042145,0.25102135235266787
19,0,3,3.1731960021818155,0.48733894747551254
19,0,4,-0.2289951749131774,0.564039546097734
19,0,5,-0.0520080068535697,-0.5992178223939062
19,0,6,-2.406402742927544,0.54339463144827
19,0,7,-1.4037048900207727,1.2007976612293465
19,0,8,0.8369712148990217,-1.579915052442981
19,0,9,-1.1939659307272579,-0.6357853784683473
19,0,10,2.328976541933618,2.08146019142136
19,0,11,2.189591311277698,1.9492972728190674
19,0,12,-0.8174003677781396,2.3640084517169595
19,0,13,-1.2011023607598887,-0.1758419676788696
19,0,14,3.7946776914922404,-1.3850043257527955
19,0,15,1.1915994224499653,1.2517331608641584
19,0,16,-1.8683431567840414,1.1382406466452253
19,0,17,-0.17567738647102385,-2.5250278414793534
19,0,18,-1.8937496813343149,-3.525156251481082
19,0,19,0.9326549044315368,-0.5563750040840251
19,0,20,-0.8366434371488053,0.6250947823584185
20,0,0,0.8689701860586629,0.10154873274030324
20,0,1,1.0633805915385584,1.2778443973301585
20,0,2,2.153002471534416,-0.7121893328352845
20,0,3,1.421394937417641,2.0254753725070964
20,0,4,1.407222443065161,0.7489226864472727
20,0,5,-0.948136019984449,0.36592364169722397
20,0,6,0.6924133209759158,-2.0251971466668723
20,0,7,-2.306326319740534,0.17609169795868454
20,0,8,-0.7415220331859551,-2.4966661054120443
20,0,9,0.14761910372293052,-0.16958923136887488
20,0,10,0.29172530390085033,-0.6554991982454141
20,0,11,0.7789332605306978,0.4230971815537426
20,0,12,-0.8986165088184429,-1.445181248303926
20,0,13,2.2364951047879864,-0.09509377510968117
20,0,14,3.2147674893955083,-1.7882227162275401
20,0,15,2.4364961385848147,0.8919528215396256
20,0,16,-1.3881184304078016,0.7960405541935467
20,0,17,2.106076405191034,1.2443592010353843
20,0,18,-2.038238706088509,-3.248951419929737
20,0,19,-0.5988211196496083,-1.785562859534916
20,0,20,1.5077258797906885,-0.20957414087719461
21,0,0,1.9363367985332376,1.1599233259139217
21,0,1,1.6301460598276967,2.1379210799288977
21,0,2,-1.022329880219706,-0.3789486539454222
21,0,3,1.2122202605269492,1.8352716308141508
21,0,4,0.9169380759396223,1.276468178799249
21,0,5,-0.6983090322414038,-0.11132217727583464
21,0,6,1.3527814120451815,-2.7321985329181095
21,0,7,-2.579161572624163,2.0104109301468633
21,0,8,-0.26735652761643186,-0.9337200641434956
21,0,9,0.48943234047729406,-0.7050747964091977
21,0,10,0.13524002129500126,-0.6404012550629548
21,0,11,-0.20790616838143974,0.10763124213216904
21,0,12,0.2618931501703637,-0.7082239683349477
21,0,13,-0.007015697356946491,0.4935447866669583
21,0,14,2.9670762808912263,-1.989655217854937
21,0,15,1.8055651594971764,1.5110694069829846
21,0,16,-1.131571505402569,-0.6284695996061237
21,0,17,1.3171428876818103,0.46517289394745376
21,0,18,-1.4027235979719033,-3.0894000623367366
21,0,19,0.3443872074337949,-1.4386057263164478
21,0,20,1.9657100837163604,2.4657111217043064
22,0,0,-1.4670166838393108,1.4677177095578697
22,0,1,0.7226856591717293,0.761345947275708
22,0,2,0.8073467424667435,0.15858144432132518
22,0,3,2.2041451714410747,1.4915737921469903
22,0,4,0.4658365700281056,0.20102456511186612
22,0,5,-0.7051228261944851,-1.6304795884404997
22,0,6,1.6989301562853392,0.0067176194323569915
22,0,7,-0.15100980811578968,1.358322448215179
22,0,8,0.02268204798151619,0.24725900239552157
22,0,9,-0.03393955001175474,0.07082580194600746
22,0,10,0.40899820841194284,0.02565269490324879
22,0,11,-1.2616651297636774,0.7303336870738815
22,0,12,0.5239648112964247,-0.8891280623170185
22,0,13,0.7330864765434564,-1.0870956995005978
22,0,14,3.0794476772877415,-3.617684709652228
22,0,15,0.9807109675265475,1.0265102705173073
22,0,16,-1.0924601515602066,0.16129294838394595
22,0,17,-0.013076461714603535,-1.0244930286223202
22,0,18,-0.6335138153337893,-2.548224003835744
22,0,19,-0.8028323698144,-0.5619274482661418
22,0,20,1.054488465108822,0.985913110116293
23,0,0,0.00838852627088224,-0.9294395723699798
23,0,1,3.1369396955620155,0.8332900178896872
23,0,2,0.29271873901752604,0.20291296797837813
23,0,3,2.8129072000934547,0.9537501498657561
23,0,4,-0.37665436270380037,1.2704675848225977
23,0,5,-0.1064138779634429,1.892053528935273
23,0,6,0.14563801103717391,0.7470518293725799
23,0,7,-1.530592515319818,1.4087240781478818
23,0,8,2.2954741262772105,-0.8444995735722423
23,0,9,-0.345880466968944,0.037946636813215355
23,0,10,-1.3506632619601147,-0.23778765508865476
23,0,11,-0.1632874929818113,1.3216216288530214
23,0,12,0.4654200319305233,-2.532018946593301
23,0,13,0.19702772562865187,-1.2786738599947016
23,0,14,2.235879757414582,-1.4819355700833792
23,0,15,1.9954281414831299,1.1843654160959949
23,0,16,-2.581207690870769,0.4389047736845297
23,0,17,-0.8319652789180652,0.7121402647209965
23,0,18,-3.4667217889223725,-1.169575796604449
23,0,19,-1.258651363355241,-1.6701123958917676
23,0,20,3.0900841269551735,3.470001192639441
24,0,0,-2.860846567382782,-1.352926349180186
24,0,1,-0.2693367398095606,0.7555168989906357
24,0,2,2.0644199393542504,0.6959494814080952
24,0,3,3.544275676763592,0.7213860288802929
24,0,4,0.3622630180065922,1.6345529117357795
24,0,5,-1.7032494660986952,-0.9550908818313139
24,0,6,-0.5376211478378512,-0.35995413441844315
24,0,7,-1.1293314850637313,1.2351657179830908
24,0,8,0.6351946698809117,-1.0214555824414353
24,0,9,0.29823738793059673,0.04095291761706066
24,0,10,1.9014114635325496,0.6573583620655274
24,0,11,0.7187801543453315,0.4241604431951212
24,0,12,0.6753067700774219,-0.2288921127973028
24,0,13,0.9046785074295652,-1.3840557809014333
24,0,14,3.187186509646586,-3.2507145554495582
24,0,15,2.504328421140039,0.03209508312081868
24,0,16,-3.1010776658921455,0.9119127863678287
24,0,17,1.9353875555336473,-1.7366276283854634
24,0,18,-2.507533442726382,-4.446140526679462
24,0,19,-0.45473429439417096,1.0311914046351591
24,0,20,-0.18684662197598811,0.4788646888000394
25,0,0,-0.5955077745243698,-0.8899160098492271
25,0,1,1.2878119278508213,0.9916561854359587
25,0,2,1.1517111225333339,-0.3144336099247128
25,0,3,1.967136234739466,1.8410507431206444
25,0,4,0.9605184547275721,1.3608761295426064
25,0,5,-0.04840252946285471,0.6663045071415901
25,0,6,-1.0296529990957992,-1.1196950705936735
25,0,7,-0.4062262569596053,1.0137740177370107
25,0,8,1.5475202282192908,-1.9465186260551357
25,0,9,-0.8439032012304118,-1.8260421920394514
25,0,10,1.6377334700481598,1.040978804027372
25,0,11,2.3215563259941385,0.6612532938927261
25,0,12,-0.7325298683578466,0.43468053614181673
25,0,13,-0.9031339563440798,-0.21226244640144742
25,0,14,2.341509494107777,-2.2333635011395985
25,0,15,2.3881099569155833,0.3484811850541325
25,0,16,-0.9630739104424042,1.1848550856707605
25,0,17,1.2372079089560792,0.08258179432660077
25,0,18,-4.0396890053857,-0.9426542540931103
25,0,19,-1.0161983029729444,-1.6508174115866674
25,0,20,-0.21994681535523686,1.733645894036032
26,0,0,-1.3128777047671114,0.21690158747858737
26,0,1,1.302151060601578,2.571722515976647
26,0,2,0.4711683096616602,0.7372431592407617
26,0,3,1.4361531820967794,1.4763107929349029
26,0,4,1.031996542986051,0.31518292009982574
26,0,5,-1.4597880399583323,-1.0678465214766897
26,0,6,1.5608869783434094,-1.3270671915757737
26,0,7,-0.7226182806413226,1.2750480794662982
26,0,8,0.8044631043857137,1.1847423440930587
26,0,9,0.3202935304476141,0.31049352687616916
26,0,10,2.379172942024849,0.39749195653904984
26,0,11,-0.5228015655197454,0.680132427371352
26,0,12,1.0465067779420054,-1.0714606794176755
26,0,13,0.16180986107762743,-0.374824034563089
26,0,14,0.7206122341262651,-3.351234582584556
26,0,15,0.7823087790076808,1.3883442093143534
26,0,16,-0.5118002396896497,-0.019756203823555873
26,0,17,0.9555987036593514,-1.223725686472782
26,0,18,-2.3418649795878186,-3.8491635988850366
26,0,19,-0.8374237598326928,0.0015578452224167551
26,0,20,1.1172297231394817,0.15284165050771337
27,0,0,0.6858998224422935,-0.4133159369541746
